,rand_5000_00,rand_5000_01,rand_5000_02,rand_5000_03,rand_5000_04,rand_5000_05,rand_5000_06,rand_5000_07,rand_5000_08,rand_5000_09,rand_5000_10,rand_5000_11,rand_5000_12,rand_5000_13,rand_5000_14,rand_5000_15,rand_5000_16,rand_5000_17,rand_5000_18,rand_5000_19,rand_5000_20,rand_5000_21,rand_5000_22,rand_5000_23,rand_5000_24,rand_5000_25,rand_5000_26,rand_5000_27,rand_5000_28,rand_5000_29,rand_5000_30,rand_5000_31,rand_5000_32,rand_5000_33,rand_5000_34,rand_5000_35,rand_5000_36,rand_5000_37,rand_5000_38,rand_5000_39,rand_5000_40,rand_5000_41,rand_5000_42,rand_5000_43,rand_5000_44,rand_5000_45,rand_5000_46,rand_5000_47,rand_5000_48,rand_5000_49
0,13.0,8.0,10.0,16.0,12.0,12.0,9.0,12.0,8.0,5.0,12.0,13.0,12.0,12.0,14.0,11.0,3.0,13.0,12.0,14.0,12.0,11.0,12.0,14.0,7.0,11.0,11.0,2.0,16.0,12.0,12.0,11.0,13.0,9.0,12.0,6.0,12.0,15.0,10.0,12.0,7.0,9.0,15.0,13.0,13.0,14.0,13.0,15.0,7.0,13.0
1,15.0,12.0,12.0,16.0,12.0,13.0,12.0,15.0,12.0,13.0,13.0,16.0,12.0,13.0,15.0,13.0,13.0,16.0,15.0,16.0,13.0,12.0,13.0,14.0,8.0,12.0,14.0,13.0,16.0,12.0,16.0,15.0,15.0,16.0,14.0,12.0,14.0,15.0,14.0,14.0,12.0,13.0,16.0,15.0,13.0,15.0,14.0,16.0,10.0,15.0
2,15.0,12.0,16.0,16.0,13.0,14.0,15.0,16.0,15.0,14.0,15.0,16.0,13.0,15.0,15.0,14.0,16.0,16.0,16.0,17.0,15.0,13.0,15.0,16.0,12.0,12.0,17.0,15.0,17.0,14.0,16.0,15.0,16.0,16.0,14.0,12.0,15.0,15.0,16.0,15.0,12.0,16.0,16.0,15.0,14.0,15.0,16.0,17.0,12.0,15.0
3,17.0,16.0,16.0,17.0,13.0,16.0,16.0,17.0,16.0,15.0,15.0,17.0,15.0,15.0,16.0,14.0,16.0,16.0,16.0,17.0,15.0,13.0,16.0,16.0,14.0,13.0,17.0,16.0,17.0,15.0,16.0,17.0,16.0,17.0,16.0,15.0,15.0,16.0,16.0,15.0,14.0,17.0,16.0,17.0,14.0,17.0,16.0,17.0,16.0,16.0
4,17.0,16.0,17.0,17.0,14.0,16.0,17.0,17.0,17.0,16.0,16.0,17.0,16.0,15.0,16.0,14.0,16.0,16.0,16.0,17.0,16.0,15.0,16.0,17.0,15.0,13.0,17.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,16.0,15.0,16.0,16.0,16.0,17.0,16.0,17.0,17.0,17.0,15.0,17.0,16.0,17.0,16.0,16.0
5,17.0,16.0,17.0,17.0,15.0,16.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,17.0,16.0,15.0,16.0,17.0,16.0,17.0,16.0,16.0,16.0,17.0,15.0,14.0,17.0,16.0,17.0,16.0,16.0,17.0,16.0,17.0,16.0,15.0,16.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0
6,17.0,17.0,17.0,17.0,15.0,16.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,16.0,17.0,17.0,16.0,16.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0
7,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,16.0,17.0,17.0,16.0,16.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
9,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
10,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
11,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
12,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
13,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
14,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
15,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
