,rand_5000_00,rand_5000_01,rand_5000_02,rand_5000_03,rand_5000_04,rand_5000_05,rand_5000_06,rand_5000_07,rand_5000_08,rand_5000_09,rand_5000_10,rand_5000_11,rand_5000_12,rand_5000_13,rand_5000_14,rand_5000_15,rand_5000_16,rand_5000_17,rand_5000_18,rand_5000_19,rand_5000_20,rand_5000_21,rand_5000_22,rand_5000_23,rand_5000_24,rand_5000_25,rand_5000_26,rand_5000_27,rand_5000_28,rand_5000_29,rand_5000_30,rand_5000_31,rand_5000_32,rand_5000_33,rand_5000_34,rand_5000_35,rand_5000_36,rand_5000_37,rand_5000_38,rand_5000_39,rand_5000_40,rand_5000_41,rand_5000_42,rand_5000_43,rand_5000_44,rand_5000_45,rand_5000_46,rand_5000_47,rand_5000_48,rand_5000_49
0,449.0,449.0,453.0,450.0,449.0,450.0,451.0,449.0,452.0,452.0,451.0,452.0,451.0,452.0,451.0,450.0,451.0,450.0,451.0,451.0,451.0,452.0,452.0,451.0,451.0,450.0,453.0,451.0,452.0,450.0,451.0,451.0,451.0,448.0,452.0,452.0,451.0,451.0,450.0,449.0,453.0,450.0,451.0,451.0,450.0,453.0,451.0,452.0,449.0,450.0
1,452.0,450.0,453.0,451.0,450.0,451.0,451.0,452.0,453.0,452.0,452.0,452.0,451.0,453.0,453.0,452.0,453.0,450.0,452.0,452.0,453.0,452.0,453.0,452.0,451.0,451.0,453.0,451.0,454.0,452.0,452.0,453.0,452.0,450.0,453.0,453.0,452.0,452.0,452.0,450.0,453.0,451.0,452.0,452.0,451.0,454.0,451.0,452.0,451.0,451.0
2,452.0,451.0,454.0,451.0,451.0,452.0,451.0,452.0,456.0,454.0,453.0,453.0,453.0,453.0,454.0,454.0,454.0,450.0,453.0,453.0,454.0,454.0,453.0,453.0,452.0,451.0,453.0,453.0,454.0,452.0,455.0,454.0,454.0,451.0,453.0,453.0,454.0,452.0,453.0,452.0,453.0,452.0,452.0,453.0,453.0,454.0,452.0,453.0,451.0,451.0
3,453.0,452.0,454.0,452.0,451.0,453.0,452.0,453.0,457.0,454.0,453.0,453.0,453.0,454.0,454.0,454.0,454.0,452.0,453.0,454.0,454.0,455.0,454.0,453.0,452.0,451.0,455.0,454.0,455.0,452.0,455.0,454.0,454.0,452.0,454.0,455.0,454.0,453.0,453.0,453.0,454.0,453.0,452.0,454.0,453.0,455.0,453.0,453.0,451.0,452.0
4,453.0,453.0,454.0,452.0,451.0,453.0,453.0,453.0,457.0,457.0,453.0,453.0,453.0,454.0,454.0,454.0,455.0,452.0,454.0,454.0,454.0,455.0,455.0,455.0,453.0,452.0,457.0,455.0,456.0,453.0,455.0,455.0,455.0,453.0,454.0,456.0,455.0,453.0,454.0,453.0,456.0,453.0,453.0,454.0,454.0,455.0,455.0,453.0,451.0,453.0
5,454.0,454.0,454.0,453.0,452.0,453.0,453.0,453.0,457.0,458.0,454.0,454.0,454.0,454.0,454.0,454.0,455.0,454.0,454.0,455.0,455.0,455.0,455.0,455.0,453.0,453.0,457.0,455.0,456.0,454.0,456.0,455.0,455.0,453.0,454.0,456.0,456.0,453.0,454.0,453.0,457.0,453.0,453.0,454.0,454.0,455.0,455.0,453.0,455.0,454.0
6,455.0,456.0,454.0,453.0,453.0,454.0,454.0,454.0,458.0,458.0,455.0,454.0,454.0,455.0,455.0,455.0,455.0,455.0,454.0,455.0,456.0,456.0,455.0,455.0,453.0,454.0,457.0,456.0,456.0,454.0,457.0,456.0,455.0,454.0,455.0,457.0,457.0,454.0,454.0,453.0,457.0,455.0,454.0,455.0,454.0,455.0,455.0,453.0,456.0,455.0
7,456.0,456.0,455.0,453.0,453.0,454.0,454.0,454.0,458.0,458.0,457.0,454.0,456.0,455.0,456.0,455.0,456.0,456.0,454.0,456.0,456.0,456.0,456.0,456.0,454.0,455.0,458.0,456.0,456.0,455.0,458.0,456.0,456.0,454.0,455.0,459.0,457.0,454.0,454.0,454.0,457.0,455.0,454.0,455.0,454.0,456.0,455.0,454.0,456.0,455.0
8,457.0,456.0,456.0,454.0,453.0,454.0,456.0,455.0,458.0,459.0,457.0,454.0,456.0,455.0,457.0,455.0,456.0,456.0,454.0,456.0,456.0,457.0,456.0,457.0,455.0,455.0,458.0,456.0,456.0,456.0,458.0,458.0,456.0,455.0,455.0,459.0,458.0,454.0,455.0,454.0,457.0,456.0,455.0,456.0,454.0,456.0,456.0,455.0,457.0,456.0
9,457.0,457.0,458.0,454.0,454.0,455.0,456.0,456.0,459.0,459.0,457.0,455.0,456.0,455.0,457.0,456.0,456.0,457.0,454.0,456.0,456.0,457.0,456.0,457.0,456.0,455.0,458.0,457.0,456.0,456.0,458.0,459.0,456.0,455.0,455.0,461.0,458.0,454.0,456.0,455.0,458.0,456.0,455.0,456.0,455.0,457.0,456.0,455.0,457.0,456.0
